article_id,sentence_number,purepecha,spanish
2025481,105,1:20),"13A veces, puede que un ancianodigauna cosa y el hermano que recibe el consejoentiendaalgo distinto"
2025481,106,"Engachi ikiatku íntspijka konseju ma o uandontskuarhekuni nemani, sánderuchi k’eri úsïnga problemani",¿Qué pueden hacer los ancianos para evitar ese malentendido
2025481,107,"Ísï jimbo, jiánchi jatsiska para uandontskuarhekuni engachi nóteru ikiani jauakia ka arhini na engajtsïni pʼikuastapka",Pueden hacer preguntas con tacto para asegurarse de que la persona ha captado bien el consejo y sabe cómo aplicarlo (Ecl
2025481,108,"Ju je exeni ambe engachi uaaka jorhenguarhini Eliúeri ambe, ima achamasï enga ambakiti konsejuechani íntsaapka Jobuni.",12:11).
2025481,109,15.¿Ambechi jorhenguarhisïni Eliúeri ambe,14.¿Por qué no debemos dar un consejo cuando estamos enojados?
2025481,110,(Ístu exe je imajenini).,"14Como todos somos imperfectos, tarde o temprano haremos o diremos cosas que molesten a los demás (Col"
2025481,111,15Eliú uánikua jurhiatikua erokuarhispti ka jingontku kurhaaspti na enga Jobu kuájpikuarhini japka imeeri tanimu amigu jémbeecheri,3:13)
2025481,112,"Ka nájkiruka pʼamojkuni japka Jobuni, ístu ikiaspti imani jingoni jimboka Jobu uékasïreenga kuájpikuarhini ka imani ambe uandaspti Tata Diosï Jeobaeri enga no ísïipka",La Biblia dice que en ocasiones podemos incluso enojarnos unos con otros (Efes
2025481,113,Joperu Eliú tekaantskua jingoni erokuarhispti astaka úpka uandani ka iátsitakuarhu ka janhanharhikua jingoni íntsaaspti konsejuechani Jobuni (Jobu 32:2; 33:1-7),4:26)
2025481,114,"Ambe enga Eliú úpka ambakiti ambejtsïni jorhendasïndi, eskachi jatsiska para sési íntspiani konsejuechani, jiáni engauétarhiaka, janhanharhikua ka uékperakua jingoni ísï úni (Ecl",Pero debemos resistir el impulso de dar un consejo cuando estamos enojados
2025481,115,"3:1,7).",¿Por qué
2025481,116,"Nájkiruka Eliú kánikua ikiapka Jobu jingoni, erokuarhispti ka tátsekua kánikua respetu jingoni íntskuspti konseju",Porque “la ira del hombre no produce la justicia de Dios” (Sant
2025481,117,(Exe je párrafu 15).,1:20)
2025481,118,16.¿Chá ambe jorhenguarhisïni ambe enga uandajkaSalmo 32:8?,"Si damos un consejo estando enojados, probablemente lo único que lograremos será empeorar las cosas"
2025481,119,16Tekstu enga úrakuarhika para i artikulu uandasïndi eskajtsïni Tata Diosï Jeoba arhistachisïnga ka eskajtsïni exeni jarhasïnga(arhinta jeSalmo 32:8).I ambe arhikuekasïndi eska Tata Diosï Jeoba pendienti jarhasïnga juchantsïni jimbo parajtsïni jarhuatani ísï úni eskajtsïni na íntskukia konsejuni,Eso no significa que nunca debamos decirle cómo nos sentimos a la persona que nosofendió
2025481,120,Ka Tata Diosï Jeoba uékasïndi eskachi májkueni uaaka,Pero es mejor que esperemos a estar tranquilos antes de hablar
2025481,121,"Ísï jimbo, engachi íntskuka konseju ma nemani, jatsiskachi para pendienti jarhani imani jimbo para jarhuatani ísï úni.","Veamos qué podemos aprender de Elihú, que le dio buenos consejos a Job."
2025481,122,17.¿Ambe jingonksï terukuntasïni ima orhejtsïkutiicha engaksï Bibliani úrajka para ambakiti konseju ma íntspini ka enga meru uétarhini jauaka,15.¿Qué nos enseña el ejemplo de Elihú
2025481,123,"(Isaías 32:1, 2).",(Vea también la imagen).
2025481,124,"17Ini jurhiatikuecha jimbo, uétarhisïndi eskachi jiókuarhiauaka ambakiti konsejuechani joperu ístu íntspiani (2 Tim",15Elihú estuvo varios días escuchando cómo Job se defendía de las acusaciones de sus supuestos amigos
2025481,125,3:1),"Aunque sentía lástima por Job, también se enfureció con él porque para defenderse dijo cosas sobre Jehová que no eran ciertas"
2025481,126,"Ima orhejtsïkutiicha engajtsïni Biblia jingoni arhijka ambe engachi uétarhinchani jaka úni ka uinhaperantantsïni parachi seguiriini jarhani Tata Diosïni marhuakuni, ísïistiksï komueska ima itsï enga jimeesïsï iorheni jarhajka enga kʼarhikʼarhindejka(arhinta jeIsaías 32:1, 2).Ka juchachi kánikua sési pʼikuarherasïnga imani amiguechani jatsiani engajtsïni arhijka ambe engachijatsikapara úni ka no ambe engachi juchauékapiringakurhaani","Aun así, esperó con paciencia hasta que le llegó el turno de hablar, y entonces aconsejó a Job con calma y mucho respeto (Job 32:2;33:1-7)"
2025481,127,Ambe engajtsïni ima arhijka xáni ambakiti ambeesïndi komueska “mansana orueri enga charolarhu ma jatarini jarhajka enga plateeriika” (Prov,"Su ejemplo nos enseña una lección muy importante: los consejos hay que darlos en el momento adecuado y de la manera adecuada, es decir, con respeto y amor (Ecl"
2025481,128,25:11),"3:1,7)."
2025481,129,"Ísï jimbo, ju je seguiriini jarhani jánguarhintani parachi sánderu jánhastiini ka parachi úni íntspiani ambakiti konsejuechani ka ístu jiókuarhiani.","Aunque Elihú se había enfurecido con Job, esperó a calmarse y luego lo aconsejó con mucho respeto"
2025481,130,¿Ambechi jatsiski para miáni engajtsïni nema konseju ma kurhacheaka?,(Vea el párrafo 15).
2025481,131,¿Ambechi jatsiski para miáni ante dechi konseju ma íntskuni nemani nájkirukajtsïni no kurhacheni jauaka?,16.¿Qué aprende usted de lo que diceSalmo 32:8?
2025481,132,¿Ambechi jatsiski para miáni engachi ikiani jauaka?,"16El texto temático de este artículo dice que Jehová nos aconseja con sus ojos puestos en nosotros(leaSalmo 32:8).Esto quiere decir que, cuando nos da un consejo, sigue pendiente de nosotros para ayudarnos a ponerlo en práctica"
2025481,133,PIREKUA 109Ju je mintsita jingoni uékperani,¡Qué buen ejemplo
2025481,134,,"Cuando tengamos que aconsejar a alguien, imitemos a Jehová y sigamos pendientes de esa persona para ayudarla en lo que podamos a aplicar el consejo."
2025481,135,,17.¿Qué se puede decir de los ancianos que dan consejos específicos y basados en la Biblia
2025481,136,,"(Isaías 32:1, 2)."
2025481,137,,"17Ahora más que nunca, necesitamos dar y recibir buenos consejos (2 Tim"
2025481,138,,3:1)
2025481,139,,"Los ancianos que dan consejos específicos y basados en la Biblia son “como corrientes de agua en una tierra árida”(leaIsaías 32:1, 2).Estamos muy agradecidos de contar con amigos que saben lo quequeremosoír pero se atreven a decirnos lo quenecesitamosoír"
2025481,140,,Sus palabras son tan valiosas “como manzanas de oro en adornos de plata” (Prov
2025481,141,,25:11)
2025481,142,,Sigamos cultivando la sabiduría que necesitamos tanto para dar buenos consejos como para aceptarlos.
2025481,143,,Cuando nos piden un consejo.
2025481,144,,Cuando tenemos que dar un consejo sin que nos lo pidan.
2025481,145,,Cuando estamos enojados.
2025481,146,,CANCIÓN 109Amémonos de todo corazón
2025486,1,"“Jimboksïnisï uéjka méntku miátantani jarhani ini ambe, nájkirukajtsï chá sési mítekia ini ambe ka sésijtsï uaxastakata jarhania”(2 PED","“Tengo la intención de recordarles siempre estas cosas, aunque ustedes ya las saben y están bien establecidos en la verdad”(2 PED"
2025486,2,1:12).,1:12).
2025486,3,AMBE ENGACHI JORHENGUARHIAKA,TEMA
2025486,4,Exeakachi nénajtsïni uaa seguiriini jarhani jarhuatani ima ambe engachi orhetku ueenapka jorhenguarhini Biblieri ambe.,Cómo seguir aprendiendo cosas nuevas de las enseñanzas básicas de la Biblia aunque llevemos muchos años en la verdad.
2025486,5,1.¿Chá néna pʼikuarheraspi engajtsï ueenapka míteni Biblieri ambe?,1.¿Cómo se sintió usted cuando aprendió la verdad?
2025486,6,AMBE enga ma orhetku ueenajka jorhenguarhini Biblieri ambe úsïndi eskachi mójtakurhiaka,LAS enseñanzas básicas de la Biblia nos han cambiado la vida
2025486,7,"Pori ejemplu engachi mítepka eska Tata Diosï arhinhasïnga Jeoba, ueenaspkachi sési pájperani imani jingoni (Is","Por ejemplo, conocer que el nombre de Dios es Jehová fue el primer paso en nuestra bonita amistad con él (Is"
2025486,8,42:8),42:8)
2025486,9,"Kánikuachi sési pʼikuarheraspka míteni eskaksï uarhiriicha no kómu nitamakuarhixaka, sino eskaksï méntku no ma ambe mítesïnga (Ecl","Cuando aprendimos que los muertos no están sufriendo, sino que están inconscientes, sentimos un gran alivio (Ecl"
2025486,10,9:10),9:10)
2025486,11,"Ka engachi jorhenguarhipka eska Tata Diosï aiatspeska eska Echeri paraisu máeuaka, nóteruchi uandanhiasïngia imani ambe jimbo enga úkuarhiaka sánderu orhepatini jimbokachi míteska eskachi uaaka irekani para méntkisï ka no solu 70 o 80 uéxurhini (Sal","Y, cuando aprendimos que Dios ha prometido que la Tierra será un paraíso, dejamos de preocuparnos por nuestro futuro porque descubrimos que no solo podemos vivir 70 u 80 años, sino para siempre (Sal"
2025486,12,37:29;90:10).,37:29;90:10).
2025486,13,2.¿Andisï Pedru miátaantapi kristianuechani eskaksï jatsispka para seguiriini jarhani jukaparharani ambe engaksï orheta ueenapka jorhenguarhini,2.¿Por qué sabemos que incluso los cristianos maduros pueden beneficiarse de las enseñanzas básicas de la Biblia
2025486,14,"(2 Pedru 1:12, 13).","(2 Pedro 1:12, 13)."
2025486,15,"2Nájkirukachi ióni páni jakaia Biblieri ambe míteni, ju je no mirikurhini eska kánikua jukaparhakueska ambe engachi orheta ueenapka jorhenguarhini","2Aunque llevemos muchos años en la verdad, no olvidemos nunca que las enseñanzas básicas de la Biblia son muy valiosas"
2025486,16,"Enga apostoli Pedru ménderu karakuapka kristianuechani, arhiaspti eskaksï ʻsési uaxastakata jarhaspka jurhimbikuarhu’(arhinta je2 Pedru 1:12, 13).Joperu jarhasptiksï kúnguarhikuarhu máru kʼuiripuecha engaksï uékeenga támisï paani kristianuechani (2 Ped","El apóstol Pedro les dirigió su segunda carta a cristianos que estaban “bien establecidos en la verdad”(lea2 Pedro 1:12, 13).Quería fortalecerlos para que pudieran resistir los peligros que había dentro de la congregación, como los falsos maestros y otras personas malvadas (2 Ped"
2025486,17,2:1-3),2:1-3)
2025486,18,"Ka jimboka Pedru uékasïreenga jarhuataani kristianuechani, miátaantaspti ambe engaksï orheta ueenapka jorhenguarhini paraksï úni orhepani uérani ka nóksï méni jurajkuni Tata Diosïni Jeobani.","A fin de ayudarlos a mantenerse fieles a Jehová, les recordó algunas de las enseñanzas que ya habían aprendido."
2025486,19,3.¿Andisï uétarhijki eskachi iámindu kristianuecha seguiriini jauaka eratsentani ambe enga ma orheta ueenajka jorhenguarhini,3.Explique con un ejemplo por qué todos los cristianos debemos seguir meditando en las enseñanzas básicas de la Biblia.
2025486,20,Úra je ejemplu ma.,"3A medida que vamos creciendo en sentido espiritual, podemos sacar nuevas lecciones de las enseñanzas básicas de la Biblia"
2025486,21,"3Nájkirukachi máru kristianuecha ióni páni jakaia marhuakuniTata Diosï Jeobani, útasïjtsïni seguiriini jauati kánikua jarhuatani ima ambe engachi orheta ueenapka jorhenguarhi Bibliarhu",Pongamos un ejemplo
2025486,22,Ju je ejemplu ma úrani,Un cocinero experimentado y un estudiante de Cocina quizás utilicen los mismos ingredientes básicos para preparar una comida
2025486,23,"Ísï eska naandi ma ka uájpa nanaka ma, na májkueni ambe úrajka para úmantani, naandi sánderu ásperantaati jimboka sánderu ióni paxakaia úmantani","Pero, gracias a sus años de experiencia, el cocinero sabe cómoaprovecharlos al máximo para crear recetas nuevas e interesantes"
2025486,24,"Májkueni, imeecha engaksï sánderu ióni páni jakaia marhuakuni Tata Diosï Jeobani uaatiksï sánderu uánikua ambe jorhenguarhini Biblieri karakateeri ma ka eska imeecha engaksï apenasi ueenani jaka jorhenguarhini Biblieri ambe","De manera parecida, los estudiantes de la Biblia pueden aprender lecciones básicas de ciertos textos y verdades, mientras que los hermanos que llevan mucho tiempo sirviendo a Jehová pueden sacar lecciones nuevas e interesantes"
2025486,25,¿Andichisï ísï uandajki,¿Por qué
2025486,26,Jimbokachi nóteru májkueni irekaxakaia ka sánderuchi marhuakuxakaia Tata Diosï Jeobani desde jiáni uératini engachi itsï atakuarhika,Porque desde que se bautizaron seguramente hayan cambiado sus circunstancias o sus responsabilidades de servicio
2025486,27,"Ísï jimbo, engachi eratsentajka imani ambe engachi orheta ueenapka jorhenguarhini ka ístu na engachi irekani jakaia iásï, uaakachi exeni nénajtsïni uaa sánderu jarhuatani ima ambe engachi orheta ueenapka jorhenguarhini","Al meditar en las enseñanzas básicas y pensar en nuestras circunstancias actuales, se nos pueden ocurrir maneras nuevas de aplicarlas"
2025486,28,"Ka ini artikulu jimbo, exeakachi tanimu ambe enga ma orheta ueenajka jorhenguarhini ka ístu ambeksï uaa jorhenguarhini indeeri ambe ima kristianuecha engaksï ióni páni jakaia marhuakuni Tata Diosï Jeobani.","En este artículo, vamos a ver qué pueden aprender los cristianos que llevan mucho tiempo en la verdad de tres enseñanzas básicas de la Biblia."
2025486,29,4.¿Nénajtsïni jarhuataskia míteni eskajtsïni Tata Diosï Jeoba kueraaska?,4.¿Cómo nos ha cambiado la vida aprender que Jehová es el Creador?
2025486,30,4Ebreu 3:4arhisïndi: “Joperu Tata Diosïsï úti iámindu ambe”,4Hebreos 3:4dice: “El que ha construido todas las cosas es Dios”
2025486,31,Juchaari Tata Kuerajpiri enga kánikua jánhastiika ka uinhapitiini kueraasti Echerini ka iámindu ambe enga jaka,Sabemos que la Tierra y todo lo que hay en ella son obra de un Creador infinitamente sabio y poderoso
2025486,32,"Jimbokajtsïni ima kueraaska kánikuajtsïni sési mítesti, ka ístujtsïni xénchasïndi ka mítesti ambe enga sánderu sésiika para jucha","Como fue él quien nos hizo, nos conoce a la perfección"
2025486,33,Iásï engachi mítekia eskajtsïni Tata Diosï Jeoba kueraaska kánikuajtsïni jarhuatasïndi ka pauani pauanchi tsípikua jingoni irekasïnga.,Pero no solo eso: nos quiere y sabe qué es lo que más nos conviene
2025486,34,5.¿Ambejtsïni jarhuataa sánderu kaxumbitiini,¿Cómo nos ha cambiado la vida esta verdad básica
2025486,35,(Isaías 45:9-12).,Saber que Jehová es el Creador le ha dado auténtico sentido a nuestra existencia.
2025486,36,"5Míteni eskajtsïni Tata Diosï Jeoba kueraaska, ístujtsïni jorhendasïni eskachi jatsiska parakaxumbitiini.Ju je Jobueri ejempluni exeni",5.¿Qué lección nos enseña saber que Jehová es el Creador
2025486,37,Ima mirikurhispti ambe enga sánderu jukaparhakuepka ka masi úspti imeeri ambe jimbojku uandanhiani jimbosï Tata Diosï Jeoba miátantapti eska ima jindeeska Kuerajpiri enga iámindu ambe újka úni (Job 38:1-4),(Isaías 45:9-12).
2025486,38,I ambe jarhuataspti Jobuni para exeni eska iámindu ambe enga Tata Diosï Jeoba újkaméntkisï sési jarhasïnga,5Saber que Jehová es el Creador también nos enseña que debemos serhumildes.Pensemos en el caso de Job
2025486,39,"Ísï jimbo, profeta Isaíasi karaspti eskaksï kʼuiripuecha no méni jatsiska para eratseni eskaksï sánderu jánhaskatiiska eska juchaari Kuerajpiri(arhinta jeIsaías 45:9-12).","Por un tiempo, él se centró demasiado en sí mismo y en defender su propia reputación ante los demás, y Jehová le recordó que él es el Creador todopoderoso (Job 38:1-4)"
2025486,40,6.¿Andisï sési jaki eskachi eratsentaaka na enga xáni kʼéri ambeeka Kuerajpiri,"Así lo ayudó a ver que no debía cuestionar su manera de actuar, pues todo lo que hace siempre es bueno y justo"
2025486,41,(Ístu exea je imajeniichani).,"En esa misma línea, el profeta Isaías escribió tiempo después: “¿Debe el barro decirle al Alfarero ‘¿Qué haces?’?”(leaIsaías 45:9-12)."
2025486,42,"6Erachi ma enga ióni páni jakaia marhuakuni Tata Diosïni úpirindi ueenani imajku mintsinharhikuarhini ka nóteru jurajkuni eska Tata Diosï Jeoba jarhuataaka nijtu arhintani imeeri Karakatani (Job 37:23, 24)",6.¿Por qué es bueno que meditemos en la grandeza del Creador
2025486,43,Paraka no inde ambe úkuarhinchaaka jatsisti para arhutani tiempu ka eratsentani na enga xáni jánhastiika ka kʼéri ambeeni juchaari Kuerajpiri (Is,(Vea también las imágenes).
2025486,44,"40:22;55:8, 9)","6Un cristiano que lleva mucho tiempo en la verdad podría empezar a confiar demasiado en sus opiniones en vez de buscar la guía de Jehová y de su Palabra (Job 37:23, 24)"
2025486,45,I ambe jarhuatati sánderu kaxumbitiini ka miátantani eska Tata Diosï Jeoba no ísï exesïnga ambe ma eska jucha.,"Para que eso no le suceda, podría dedicar tiempo a meditar en la incomparable sabiduría y grandeza del Creador (Is"
2025486,46,¿Ambejtsïni jarhuataa miántani eska Tata Diosï Jeoba iauani sánderu sési eratsesïnga eska jucha,"40:22;55:8, 9)"
2025486,47,(Exe je párrafu 6).,Esta verdad fundamental lo ayudará a mantener una actitud humilde y a recordar que la manera de ver las cosas de Jehová es muy superior a la suya.
2025486,48,7.¿Ambe jarhuataspi Rahelani para no no sési exeni ambe enga mójtakurhipka Tata Diosï Jeobaeri kúnguarhikuarhu?,¿Qué nos ayudará a recordar que la manera de ver las cosas de Jehová es muy superior a la nuestra
2025486,49,"7Kurhanguni eskajtsïni Tata Diosï Jeoba kueraaska, kánikua jarhuataspti pirenchi Rahelani enga Eslovenia anapueka para úni jiókuarhini enga ambe ma mójtakurhijka Tata Diosï Jeobaeri kúnguarhikuarhu",(Vea el párrafo 6).d
2025486,50,Ima uandantasïndi: “Ménisï úkua jukanchasïnga jiókuarhini ambe engaksï erakujka úni erachiicha engaksï orhejtsïkujka interu parhakpini anapu ánchikuarhitani,7.¿Qué ayudó a Rahela a aceptar un cambio reciente en la organización?
2025486,51,"Pori ejemplu, nájkirukani exepkiaAianhperakua 8, Grupueri enga Orhejtsïkuajka iámindu kúnguarhikuechani2023 anapu, joperu engani ueenapka exeni erachini ma enga tisïnharhipka arhijtsïkpini jarhani kánikua no sési exespka",7Meditar en que Jehová es el Creador ha ayudado a una hermana de Eslovenia llamada Rahela a aceptar un cambio reciente en la organización
2025486,52,Ísï jimbo kómarhispka Tata Diosï Jeobani ka kurhakuspka eskarini jarhuatapiringa no no sési exeni”,Ella cuenta: “No siempre me ha resultado fácil aceptar algunas decisiones de los hermanos que dirigen la obra
2025486,53,Rahela kurhanguspti eska ima enga kueraaka auandani ka Echerini uaaka arhini kúnguarhikuani ambe enga sánderu sésiuaka para úni,"Por ejemplo, aunque había visto elInforme 8 del Cuerpo Gobernantedel año 2023, la primera vez que vi a un hermano con barba dando un discurso se me hizo superraro"
2025486,54,"Enga chájtu úkua jukanchajka jiókuarhini ambe engachi arhinhajka para úni o enga Biblieri karakata ma sánderu sési kurhangunhajkia iásï, jánguarhinta je arhutani tiempu ka eratsentani na enga xáni jánhastiika ka uinhapitiini juchaari Kuerajpiri (Rom",Así que le oré a Jehová para que me ayudara a adaptarme a este cambio”
2025486,55,11:33-36).,Rahela comprendió que el Creador del cielo y la Tierra tiene la capacidad de guiar a su organización en la dirección correcta
2025486,56,8.¿Nénajtsïni jarhuatasïni míteni andisï Tata Diosï jurajkuni jaki eskachi kómu nitamakuarhiaka?,"Si a usted también le resulta difícil aceptar una aclaración de creencias o alguna nueva instrucción, dedique tiempo a pensar en lo sabio y poderoso que es nuestro Creador (Rom"
2025486,57,"8Engaksï máru kʼuiripuecha no mítejka andichisï kómu nitamakuarhijki, jarharisïndiksï Tata Diosïni ka nóteruksï mintsikasïndia nijtu jakajkuni (Prov",11:33-36).
2025486,58,19:3),8.¿Cómo nos ha beneficiado aprender por qué permite Dios el sufrimiento?
2025486,59,Joperuchi jucha míteska eskachi pekadu jimbosï kómu nitamakuarhijka ka nóchi perfektueni ka eska no Tata Diosïsï újka eskachi kómu nitamakuarhiaka,8¿Por qué permite Dios el sufrimiento
2025486,60,Ka ístuchi jorhenguarhiskia na enga Tata Diosï xáni tekaantstiika ka jimboksïsï iásï uánikua kʼuiripuecha niáratia míteni ambe enga uaaka ima para kʼamajkuni kómu nitamakuani (2 Ped,"Al no encontrar la respuesta, algunas personas se enojan con Dios o se vuelven ateas (Prov"
2025486,61,"3:9,15)",19:3)
2025486,62,"Míteni ini ambe, sésijtsïni pʼikuastantasïndi ka sánderuchi andarhierasïnga imani.","En cambio, usted ha aprendido que Jehová no causa el sufrimiento, sino que sufrimos por culpa del pecado heredado y la imperfección"
2025486,63,9.¿Káni uétarhisïni eskachi miántaaka andisï Tata Diosï Jeoba jurajkujki eskaksï kʼuiripuecha no sési nitamakuarhiaka?,"También ha aprendido que, gracias a la paciencia de Jehová, millones de personas han llegado a conocerlo y han descubierto lo que va a hacer para acabar por completo con el sufrimiento (2 Ped"
2025486,64,"9Enga jamberi niáraaka ima jurhiatikua enga Tata Diosï Jeoba kʼamajkuaka kómu nitamakuani, míteskachi eskachi jatsiska para tekaantani","3:9,15)"
2025486,65,"Joperu engachi problema ambe jatsijka, no sésichi kánhani ochi uarhiranchani nemani, niárasïngachi eratseni andisï Tata Diosï ióndani jaki kénditani indeni ambe (Hab",Saber esta verdad lo ha consolado y lo ha acercado más a él.
2025486,66,"1:2, 3)",9.¿En qué situaciones es bueno que repasemos las razones por las que Jehová permite el sufrimiento?
2025486,67,Joperuchi jiánisï jatsika para sánderu miáni andisï Tata Diosï Jeoba jurajkuni jaki eskaksï ambarhati kʼuiripuecha kómu nitamakuarhiaka (Sal,"9Sabemos que, mientras esperamos a que Jehová acabe con el sufrimiento, tenemos que serpacientes.Ahora bien, cuando los problemas, las injusticias o la muerte de un ser querido nos afectan a nosotros o a alguien cercano, quizás nos preguntemos por qué Jehová no ha actuado todavía (Hab"
2025486,68,34:19).aÍstuchi uaaka eratsentani eska Tata Diosï kʼamajkuaka kómu nitamakuani para méntkisï.,"1:2, 3)"
2025486,69,10.¿Ambe jarhuatasïni Anneini para nóteru kómu pʼikuarherania?,"En esos momentos, nos hará bien repasar las razones por las que Jehová permite que a las personas buenas les pasen cosas malas (Sal"
2025486,70,"10Míteni andisï Tata Diosï Jeoba jurajkuni jaki eskachi kómu nitamakuarhiaka, jarhuatasïndijtsïni tekaantani",34:19).aTambién podemos reflexionar en que su propósito es acabar con el sufrimiento para siempre.
2025486,71,"Anne enga Mayotte irekani jaka, isla ma enga océano Índico jaka, uandantasïndi: “Enga mama uarhipka, kánikua no sési pʼikuarheraspka",10.¿Cómo ha logrado Anne sobrellevar la pérdida de su madre?
2025486,72,"Joperuni someni miántasïnga eska no Tata Diosïsï újka eskachi no sési nitamakuarhiaka,sánderu sési, ima uékasïndi kénditani iámu ambe engajtsïni no sési pʼikuastajka ka tsítaantani uarhiriichani",10Saber por qué permite Dios el sufrimiento nos ayuda a aguantar
2025486,73,"Engani eratsentajka ini ambe, kánikua sési pʼikuarherantasïnga ka nóteruni kómu pʼikuarherasïngia”.","Anne, que vive en la isla de Mayotte, en el océano Índico, explica: “Cuando mi mamá murió, hace unos años, sentí una inmensa tristeza"
2025486,74,"11.Míteni andisï Tata Diosï jurajkuni jaki eskachi kómu nitamakuarhiaka, ¿andijtsïnisï jarhuatajki seguiriini jarhani aianhpini?",Pero me recuerdo constantemente que el sufrimiento no viene de Jehová
2025486,75,"11Míteni andisï Tata Diosï jurajkuni jaki eskachi kómu nitamakuarhiaka, jarhuatasïndijtsïni seguiriini jarhani aianhpini","Él desea acabar con todas las cosas quenos hacen sufrir, y resucitar a nuestros seres queridos"
2025486,76,"Ka juchachi míteska eska Tata Diosïiri tekaantskua jimbo, ima kʼuiripuecha engaksï móantaaka uaatiksï tsípiti pakarani jimboka apostoli Pedru ísï uandaspka ka ístu karaspti: “¡Jingontku exe je na jásï kʼuiripujtsïsï jatsi para jindeeni","Cuando medito en esas verdades, siento una paz tan grande que a veces hasta me sorprende”."
2025486,77,Jatsiskajtsï para sési jámani parajtsï pímbinhasïini ka jánguarhintani sési marhuakuni Tata Diosïni” (2 Ped,11.¿Por qué nos motiva a seguir predicando saber por qué permite Jehová el sufrimiento?
2025486,78,3:11),11Saber las razones por las que Dios permite el sufrimiento también nos motiva a seguir predicando
2025486,79,"Ka parachi xarhatani eskachi sési marhuakuxaka, jatsiskachi para uérani aianhpini","Comprendemos que, gracias a su paciencia, quienes se arrepienten pueden conseguir la salvación"
2025486,80,Tata Diosï xénchaasïndi kʼuiripuechani ka uékasïndi eskaksï irekaaka para méntkisï ka juchajtisï,"Después de explicar esto, Pedro escribió: “¡Piensen en la clase de personas que deben ser"
2025486,81,Ima tekaantstiisti ka jimbosï uékajti eskaksï jimeesïsï anapuecha engachi aianhpijka niáraaka marhuakuni,Deben realizar actos santos de conducta y hechos de devoción a Dios” (2 Ped
2025486,82,Ka juchachi kʼéri kóntperata ma jatsiska parachi Tata Diosï jingoni ánchikuarhini ka jarhuataani uánikua kʼuiripuechani imani míteni ante de parhakpini anapu ambe kʼamajkunhani (1 Kor,3:11)
2025486,83,3:9).,Uno de esos “hechos de devoción a Dios” es la predicación
2025486,84,"12.Míteni eskachi últimu jurhiatikuecha jimbo irekaxaka, ¿nénachi exesïni Bibliani?","Igual que nuestro Padre, amamos a las personas y queremos que vivan en el nuevo mundo"
2025486,85,12Bibliajtsïni sési aiangusïndi na engaksï jámapiringa kʼuiripuecha últimu jurhiatikuecha jimbo (2 Tim,"Como Jehová es paciente, les está dando a las personas del territorio donde usted predica la oportunidad de adorarlo"
2025486,86,3:1-5),Y usted tiene el gran honor de colaborar con él y ayudar a tantas personas como sea posible a conocerlo antes de que llegue el fin (1 Cor
2025486,87,Ka juchachi nani uéjkisï exeasïnga xárhati kʼuiripuechani,3:9).
2025486,88,"Engachi exejka eskaksï kʼuiripuecha sánhani arhixaka sánderu no sési jámani, sánderuchi jakajkusïnga eska ísïiska ambe enga Biblia uandajka (2 Tim","12.Al ver cómo se está cumpliendo la profecía sobre “los últimos días”, ¿de qué nos convencemos?"
2025486,89,3:13-15).,12La Biblia explica en detalle cómo serían las personas en “los últimos días” (2 Tim
2025486,90,13.¿Ambechi jatsiski para kurhamarhikuarhini,3:1-5)
2025486,91,(Lukasï 12:15-21).,Basta con mirar a nuestro alrededor para ver que esta profecía se está cumpliendo
2025486,92,"13Míteni eskachi últimu jurhiatikuecha jimbo irekaxaka, ístujtsïni jarhuatasïndiúni ambe enga sánderu jukaparhakueka ka sési úrani tiempuni.Ma xanhari, Jesúsi úraspti ejemplu ma para xarhatani andichisï jatsi para sési úrani tiempuni(arhinta jeLukasï 12:15-21).¿Andisï ima acheeti enga jatsikuarheriipka no jánhastiipi","Y, al ver que la actitud de la gente no hace más que empeorar, nos convencemos todavía más de que la Palabra de Dios es confiable (2 Tim"
2025486,93,Jimboka masi arhixapka máteru ambe úni,3:13-15).
2025486,94,Masi arhixapti kánerakuarhini jatsikuarhekua ambe echerirhu joperu no ma ambe para Tata Diosïni jingoni,13.¿Qué es bueno que nos preguntemos
2025486,95,"Ka kánikua no sési úspti enga no sési úrapka imeeri tiempuni jimboka nóteru ióni irekapiringa, nóchka Tata Diosï arhispi: “I chúriri uarhiaka”",(Lucas 12:15-21).
2025486,96,¿Ambechi jorhenguarhisïni,13Saber que estamos viviendo en los últimos días también nos ayuda amantener el sentido de urgencia y centrarnos en lo que es realmente importante.Jesús destacó la importancia de usar bien el tiempo en la comparación que encontramos enLucas 12:15-21(léalo).¿Por qué se dice que el hombre rico era “insensato”
2025486,97,"Nóteru ióni jimbo, parhakpini anapu ambe kʼamajkunhaatia, ísï jimbo, sési japirindi kurhamarhikuarhini: ¿Juchiiti meteechaksï xarhatasïni eskani sánderuni jukaparharasïnga Tata Diosïiri ambe",Porque se estaba centrando en lo que no debía
2025486,98,¿Ambe arhiasïni juchiiti sapiichani eska sánderu jukaparhakueska úni,Estaba acumulando “tesoros para sí mismo” pero no era “rico a los ojos de Dios”
2025486,99,"¿Úraxaki tiempuni, uinhapikuani ka sentabuni parani sánderu jatsikuarheriini o parani sési jarhani Tata Diosï Jeoba jingoni?”.",¿Y por qué era tan importante que usara bien el tiempo
