article_id,sentence_number,purepecha,spanish
2025481,96,"Indeni ambe úparini, ísïiuati komu “itsï jatsikuni” semiiani (Sant",(Vea los párrafos
2025481,97,"Engaksï orhejtsïkutiicha uékaaka konseju ma íntskuni nemani enga no kurhakuaka, jatsistiksï para uékperakua xarhatani ka míteni néna íntskuni",Qué pueden hacer los ancianos para asegurarse de que la persona ha entendido bien el consejo
2025481,98,(Exea je párrafuechani,"A veces, puede que un ancianodigauna cosa y el hermano que recibe el consejoentiendaalgo distinto"
2025481,99,Ambeksï uaa úni orhejtsïkutiicha paraksï seguru jarhani eska erachi ma sési kurhanguska konsejuni,Qué pueden hacer los ancianos para evitar ese malentendido
2025481,100,"Joperu ménisï, orhejtsïkuti ma konseju ma íntskusïndi oarhisïndi ambe maerachini ma ka inde máteru ambekurhanguni",Pueden hacer preguntas con tacto para asegurarse de que la persona ha captado bien el consejo y sabe cómo aplicarlo (Ecl
2025481,101,"Paraka no ísï úkuarhiaka, orhejtsïkuti uaati iátsitakuarhu kurhamarhini máru ambe para exeni sini erachi sési kurhanguski konsejuni ka sini míteski ambe enga jatsika para úni (Ecl",Por qué no debemos dar un consejo cuando estamos enojados
2025481,102,Andichisï no jatsi para konseju ma íntspini jiáni engachi ikiani jauaka,"Como todos somos imperfectos, tarde o temprano haremos o diremos cosas que molesten a los demás (Col"
2025481,103,Jimbokachi no perfektueska ménisïchi uaaka ambe ma o uandani imani ambe enga no sési pʼikuastauaka máteruechani (Kol,La Biblia dice que en ocasiones podemos incluso enojarnos unos con otros (Efes
2025481,104,"Ístu, Biblia uandasïndi eskachi ménisï niáraka ikiani máteruecha jingoni (Éfes",Pero debemos resistir el impulso de dar un consejo cuando estamos enojados
2025481,105,"Ísï jimbo, nóchi jatsiska para jiáni íntspini konseju ma engachi ikiani jauaka jimboka Biblia uandasïnga eska enga nema ikiani jarhajka no úsïnga imani ambe úni enga Tata Diosï uandajka eska sési jarhaska (Sant",Porque “la ira del hombre no produce la justicia de Dios” (Sant
2025481,106,"Engachi ikiatku íntspijka konseju ma o uandontskuarhekuni nemani, sánderuchi k’eri úsïnga problemani","Si damos un consejo estando enojados, probablemente lo único que lograremos será empeorar las cosas"
2025481,107,"Ísï jimbo, jiánchi jatsiska para uandontskuarhekuni engachi nóteru ikiani jauakia ka arhini na engajtsïni pʼikuastapka",Eso no significa que nunca debamos decirle cómo nos sentimos a la persona que nosofendió
2025481,108,"Ju je exeni ambe engachi uaaka jorhenguarhini Eliúeri ambe, ima achamasï enga ambakiti konsejuechani íntsaapka Jobuni",Pero es mejor que esperemos a estar tranquilos antes de hablar
2025481,109,Ambechi jorhenguarhisïni Eliúeri ambe,"Veamos qué podemos aprender de Elihú, que le dio buenos consejos a Job"
2025481,110,(Ístu exe je imajenini),Qué nos enseña el ejemplo de Elihú
2025481,111,Eliú uánikua jurhiatikua erokuarhispti ka jingontku kurhaaspti na enga Jobu kuájpikuarhini japka imeeri tanimu amigu jémbeecheri,(Vea también la imagen)
2025481,112,"Ka nájkiruka pʼamojkuni japka Jobuni, ístu ikiaspti imani jingoni jimboka Jobu uékasïreenga kuájpikuarhini ka imani ambe uandaspti Tata Diosï Jeobaeri enga no ísïipka",Elihú estuvo varios días escuchando cómo Job se defendía de las acusaciones de sus supuestos amigos
2025481,113,Joperu Eliú tekaantskua jingoni erokuarhispti astaka úpka uandani ka iátsitakuarhu ka janhanharhikua jingoni íntsaaspti konsejuechani Jobuni (Jobu,"Aunque sentía lástima por Job, también se enfureció con él porque para defenderse dijo cosas sobre Jehová que no eran ciertas"
2025481,114,"Ambe enga Eliú úpka ambakiti ambejtsïni jorhendasïndi, eskachi jatsiska para sési íntspiani konsejuechani, jiáni engauétarhiaka, janhanharhikua ka uékperakua jingoni ísï úni (Ecl","Aun así, esperó con paciencia hasta que le llegó el turno de hablar, y entonces aconsejó a Job con calma y mucho respeto (Job"
2025481,115,"Nájkiruka Eliú kánikua ikiapka Jobu jingoni, erokuarhispti ka tátsekua kánikua respetu jingoni íntskuspti konseju",Su ejemplo nos enseña una lección muy importante
2025481,116,(Exe je párrafu,"los consejos hay que darlos en el momento adecuado y de la manera adecuada, es decir, con respeto y amor (Ecl"
2025481,117,Chá ambe jorhenguarhisïni ambe enga uandajkaSalmo,"Aunque Elihú se había enfurecido con Job, esperó a calmarse y luego lo aconsejó con mucho respeto"
2025481,118,Tekstu enga úrakuarhika para i artikulu uandasïndi eskajtsïni Tata Diosï Jeoba arhistachisïnga ka eskajtsïni exeni jarhasïnga(arhinta jeSalmo,(Vea el párrafo
2025481,119,I ambe arhikuekasïndi eska Tata Diosï Jeoba pendienti jarhasïnga juchantsïni jimbo parajtsïni jarhuatani ísï úni eskajtsïni na íntskukia konsejuni,Qué aprende usted de lo que diceSalmo
2025481,120,Ka Tata Diosï Jeoba uékasïndi eskachi májkueni uaaka,El texto temático de este artículo dice que Jehová nos aconseja con sus ojos puestos en nosotros(leaSalmo
2025481,121,"Ísï jimbo, engachi íntskuka konseju ma nemani, jatsiskachi para pendienti jarhani imani jimbo para jarhuatani ísï úni","Esto quiere decir que, cuando nos da un consejo, sigue pendiente de nosotros para ayudarnos a ponerlo en práctica"
2025481,122,Ambe jingonksï terukuntasïni ima orhejtsïkutiicha engaksï Bibliani úrajka para ambakiti konseju ma íntspini ka enga meru uétarhini jauaka,¡Qué buen ejemplo
2025481,123,"Ini jurhiatikuecha jimbo, uétarhisïndi eskachi jiókuarhiauaka ambakiti konsejuechani joperu ístu íntspiani (","Cuando tengamos que aconsejar a alguien, imitemos a Jehová y sigamos pendientes de esa persona para ayudarla en lo que podamos a aplicar el consejo"
2025481,124,"Ima orhejtsïkutiicha engajtsïni Biblia jingoni arhijka ambe engachi uétarhinchani jaka úni ka uinhaperantantsïni parachi seguiriini jarhani Tata Diosïni marhuakuni, ísïistiksï komueska ima itsï enga jimeesïsï iorheni jarhajka enga kʼarhikʼarhindejka(arhinta jeIsaías",Qué se puede decir de los ancianos que dan consejos específicos y basados en la Biblia
2025481,125,Ka juchachi kánikua sési pʼikuarherasïnga imani amiguechani jatsiani engajtsïni arhijka ambe engachijatsikapara úni ka no ambe engachi juchauékapiringakurhaani,"Ahora más que nunca, necesitamos dar y recibir buenos consejos ("
2025481,126,Ambe engajtsïni ima arhijka xáni ambakiti ambeesïndi komueska “mansana orueri enga charolarhu ma jatarini jarhajka enga plateeriika” (Prov,Los ancianos que dan consejos específicos y basados en la Biblia son “como corrientes de agua en una tierra árida”(leaIsaías
2025481,127,"Ísï jimbo, ju je seguiriini jarhani jánguarhintani parachi sánderu jánhastiini ka parachi úni íntspiani ambakiti konsejuechani ka ístu jiókuarhiani",Estamos muy agradecidos de contar con amigos que saben lo quequeremosoír pero se atreven a decirnos lo quenecesitamosoír
2025481,128,Ambechi jatsiski para miáni engajtsïni nema konseju ma kurhacheaka,Sus palabras son tan valiosas “como manzanas de oro en adornos de plata” (Prov
2025481,129,Ambechi jatsiski para miáni ante dechi konseju ma íntskuni nemani nájkirukajtsïni no kurhacheni jauaka,Sigamos cultivando la sabiduría que necesitamos tanto para dar buenos consejos como para aceptarlos
2025481,130,Ambechi jatsiski para miáni engachi ikiani jauaka,Cuando nos piden un consejo
2025481,131,Ju je mintsita jingoni uékperani,Cuando tenemos que dar un consejo sin que nos lo pidan
2025481,132,,Cuando estamos enojados
2025481,133,,Amémonos de todo corazón
2025486,1,"“Jimboksïnisï uéjka méntku miátantani jarhani ini ambe, nájkirukajtsï chá sési mítekia ini ambe ka sésijtsï uaxastakata jarhania”(","“Tengo la intención de recordarles siempre estas cosas, aunque ustedes ya las saben y están bien establecidos en la verdad”("
2025486,2,AMBE ENGACHI JORHENGUARHIAKA,Cómo seguir aprendiendo cosas nuevas de las enseñanzas básicas de la Biblia aunque llevemos muchos años en la verdad
2025486,3,Exeakachi nénajtsïni uaa seguiriini jarhani jarhuatani ima ambe engachi orhetku ueenapka jorhenguarhini Biblieri ambe,Cómo se sintió usted cuando aprendió la verdad
2025486,4,Chá néna pʼikuarheraspi engajtsï ueenapka míteni Biblieri ambe,LAS enseñanzas básicas de la Biblia nos han cambiado la vida
2025486,5,AMBE enga ma orhetku ueenajka jorhenguarhini Biblieri ambe úsïndi eskachi mójtakurhiaka,"Por ejemplo, conocer que el nombre de Dios es Jehová fue el primer paso en nuestra bonita amistad con él (Is"
2025486,6,"Pori ejemplu engachi mítepka eska Tata Diosï arhinhasïnga Jeoba, ueenaspkachi sési pájperani imani jingoni (Is","Cuando aprendimos que los muertos no están sufriendo, sino que están inconscientes, sentimos un gran alivio (Ecl"
2025486,7,"Kánikuachi sési pʼikuarheraspka míteni eskaksï uarhiriicha no kómu nitamakuarhixaka, sino eskaksï méntku no ma ambe mítesïnga (Ecl","Y, cuando aprendimos que Dios ha prometido que la Tierra será un paraíso, dejamos de preocuparnos por nuestro futuro porque descubrimos que no solo podemos vivir"
2025486,8,"Ka engachi jorhenguarhipka eska Tata Diosï aiatspeska eska Echeri paraisu máeuaka, nóteruchi uandanhiasïngia imani ambe jimbo enga úkuarhiaka sánderu orhepatini jimbokachi míteska eskachi uaaka irekani para méntkisï ka no solu","años, sino para siempre (Sal"
2025486,9,uéxurhini (Sal,Por qué sabemos que incluso los cristianos maduros pueden beneficiarse de las enseñanzas básicas de la Biblia
2025486,10,Andisï Pedru miátaantapi kristianuechani eskaksï jatsispka para seguiriini jarhani jukaparharani ambe engaksï orheta ueenapka jorhenguarhini,"Aunque llevemos muchos años en la verdad, no olvidemos nunca que las enseñanzas básicas de la Biblia son muy valiosas"
2025486,11,"Nájkirukachi ióni páni jakaia Biblieri ambe míteni, ju je no mirikurhini eska kánikua jukaparhakueska ambe engachi orheta ueenapka jorhenguarhini",El apóstol Pedro les dirigió su segunda carta a cristianos que estaban “bien establecidos en la verdad”(lea
2025486,12,"Enga apostoli Pedru ménderu karakuapka kristianuechani, arhiaspti eskaksï ʻsési uaxastakata jarhaspka jurhimbikuarhu’(arhinta je","Quería fortalecerlos para que pudieran resistir los peligros que había dentro de la congregación, como los falsos maestros y otras personas malvadas ("
2025486,13,Joperu jarhasptiksï kúnguarhikuarhu máru kʼuiripuecha engaksï uékeenga támisï paani kristianuechani (,"A fin de ayudarlos a mantenerse fieles a Jehová, les recordó algunas de las enseñanzas que ya habían aprendido"
2025486,14,"Ka jimboka Pedru uékasïreenga jarhuataani kristianuechani, miátaantaspti ambe engaksï orheta ueenapka jorhenguarhini paraksï úni orhepani uérani ka nóksï méni jurajkuni Tata Diosïni Jeobani",Explique con un ejemplo por qué todos los cristianos debemos seguir meditando en las enseñanzas básicas de la Biblia
2025486,15,Andisï uétarhijki eskachi iámindu kristianuecha seguiriini jauaka eratsentani ambe enga ma orheta ueenajka jorhenguarhini,"A medida que vamos creciendo en sentido espiritual, podemos sacar nuevas lecciones de las enseñanzas básicas de la Biblia"
2025486,16,Úra je ejemplu ma,Pongamos un ejemplo
2025486,17,"Nájkirukachi máru kristianuecha ióni páni jakaia marhuakuniTata Diosï Jeobani, útasïjtsïni seguiriini jauati kánikua jarhuatani ima ambe engachi orheta ueenapka jorhenguarhi Bibliarhu",Un cocinero experimentado y un estudiante de Cocina quizás utilicen los mismos ingredientes básicos para preparar una comida
2025486,18,Ju je ejemplu ma úrani,"Pero, gracias a sus años de experiencia, el cocinero sabe cómoaprovecharlos al máximo para crear recetas nuevas e interesantes"
2025486,19,"Ísï eska naandi ma ka uájpa nanaka ma, na májkueni ambe úrajka para úmantani, naandi sánderu ásperantaati jimboka sánderu ióni paxakaia úmantani","De manera parecida, los estudiantes de la Biblia pueden aprender lecciones básicas de ciertos textos y verdades, mientras que los hermanos que llevan mucho tiempo sirviendo a Jehová pueden sacar lecciones nuevas e interesantes"
2025486,20,"Májkueni, imeecha engaksï sánderu ióni páni jakaia marhuakuni Tata Diosï Jeobani uaatiksï sánderu uánikua ambe jorhenguarhini Biblieri karakateeri ma ka eska imeecha engaksï apenasi ueenani jaka jorhenguarhini Biblieri ambe",Porque desde que se bautizaron seguramente hayan cambiado sus circunstancias o sus responsabilidades de servicio
2025486,21,Andichisï ísï uandajki,"Al meditar en las enseñanzas básicas y pensar en nuestras circunstancias actuales, se nos pueden ocurrir maneras nuevas de aplicarlas"
2025486,22,Jimbokachi nóteru májkueni irekaxakaia ka sánderuchi marhuakuxakaia Tata Diosï Jeobani desde jiáni uératini engachi itsï atakuarhika,"En este artículo, vamos a ver qué pueden aprender los cristianos que llevan mucho tiempo en la verdad de tres enseñanzas básicas de la Biblia"
2025486,23,"Ísï jimbo, engachi eratsentajka imani ambe engachi orheta ueenapka jorhenguarhini ka ístu na engachi irekani jakaia iásï, uaakachi exeni nénajtsïni uaa sánderu jarhuatani ima ambe engachi orheta ueenapka jorhenguarhini",Cómo nos ha cambiado la vida aprender que Jehová es el Creador
2025486,24,"Ka ini artikulu jimbo, exeakachi tanimu ambe enga ma orheta ueenajka jorhenguarhini ka ístu ambeksï uaa jorhenguarhini indeeri ambe ima kristianuecha engaksï ióni páni jakaia marhuakuni Tata Diosï Jeobani",“El que ha construido todas las cosas es Dios”
2025486,25,Nénajtsïni jarhuataskia míteni eskajtsïni Tata Diosï Jeoba kueraaska,Sabemos que la Tierra y todo lo que hay en ella son obra de un Creador infinitamente sabio y poderoso
2025486,26,“Joperu Tata Diosïsï úti iámindu ambe”,"Como fue él quien nos hizo, nos conoce a la perfección"
2025486,27,Juchaari Tata Kuerajpiri enga kánikua jánhastiika ka uinhapitiini kueraasti Echerini ka iámindu ambe enga jaka,Pero no solo eso
2025486,28,"Jimbokajtsïni ima kueraaska kánikuajtsïni sési mítesti, ka ístujtsïni xénchasïndi ka mítesti ambe enga sánderu sésiika para jucha",nos quiere y sabe qué es lo que más nos conviene
2025486,29,Iásï engachi mítekia eskajtsïni Tata Diosï Jeoba kueraaska kánikuajtsïni jarhuatasïndi ka pauani pauanchi tsípikua jingoni irekasïnga,Cómo nos ha cambiado la vida esta verdad básica
2025486,30,Ambejtsïni jarhuataa sánderu kaxumbitiini,Saber que Jehová es el Creador le ha dado auténtico sentido a nuestra existencia
2025486,31,"Míteni eskajtsïni Tata Diosï Jeoba kueraaska, ístujtsïni jorhendasïni eskachi jatsiska parakaxumbitiini",Qué lección nos enseña saber que Jehová es el Creador
2025486,32,Ju je Jobueri ejempluni exeni,Saber que Jehová es el Creador también nos enseña que debemos serhumildes
2025486,33,Ima mirikurhispti ambe enga sánderu jukaparhakuepka ka masi úspti imeeri ambe jimbojku uandanhiani jimbosï Tata Diosï Jeoba miátantapti eska ima jindeeska Kuerajpiri enga iámindu ambe újka úni (Job,Pensemos en el caso de Job
2025486,34,I ambe jarhuataspti Jobuni para exeni eska iámindu ambe enga Tata Diosï Jeoba újkaméntkisï sési jarhasïnga,"Por un tiempo, él se centró demasiado en sí mismo y en defender su propia reputación ante los demás, y Jehová le recordó que él es el Creador todopoderoso (Job"
2025486,35,"Ísï jimbo, profeta Isaíasi karaspti eskaksï kʼuiripuecha no méni jatsiska para eratseni eskaksï sánderu jánhaskatiiska eska juchaari Kuerajpiri(arhinta jeIsaías","Así lo ayudó a ver que no debía cuestionar su manera de actuar, pues todo lo que hace siempre es bueno y justo"
2025486,36,Andisï sési jaki eskachi eratsentaaka na enga xáni kʼéri ambeeka Kuerajpiri,"En esa misma línea, el profeta Isaías escribió tiempo después"
2025486,37,(Ístu exea je imajeniichani),Debe el barro decirle al Alfarero ‘
2025486,38,Erachi ma enga ióni páni jakaia marhuakuni Tata Diosïni úpirindi ueenani imajku mintsinharhikuarhini ka nóteru jurajkuni eska Tata Diosï Jeoba jarhuataaka nijtu arhintani imeeri Karakatani (Job,”(leaIsaías
2025486,39,Paraka no inde ambe úkuarhinchaaka jatsisti para arhutani tiempu ka eratsentani na enga xáni jánhastiika ka kʼéri ambeeni juchaari Kuerajpiri (Is,Por qué es bueno que meditemos en la grandeza del Creador
2025486,40,I ambe jarhuatati sánderu kaxumbitiini ka miátantani eska Tata Diosï Jeoba no ísï exesïnga ambe ma eska jucha,(Vea también las imágenes)
2025486,41,Ambejtsïni jarhuataa miántani eska Tata Diosï Jeoba iauani sánderu sési eratsesïnga eska jucha,Un cristiano que lleva mucho tiempo en la verdad podría empezar a confiar demasiado en sus opiniones en vez de buscar la guía de Jehová y de su Palabra (Job
2025486,42,(Exe je párrafu,"Para que eso no le suceda, podría dedicar tiempo a meditar en la incomparable sabiduría y grandeza del Creador (Is"
2025486,43,Ambe jarhuataspi Rahelani para no no sési exeni ambe enga mójtakurhipka Tata Diosï Jeobaeri kúnguarhikuarhu,Esta verdad fundamental lo ayudará a mantener una actitud humilde y a recordar que la manera de ver las cosas de Jehová es muy superior a la suya
2025486,44,"Kurhanguni eskajtsïni Tata Diosï Jeoba kueraaska, kánikua jarhuataspti pirenchi Rahelani enga Eslovenia anapueka para úni jiókuarhini enga ambe ma mójtakurhijka Tata Diosï Jeobaeri kúnguarhikuarhu",Qué nos ayudará a recordar que la manera de ver las cosas de Jehová es muy superior a la nuestra
2025486,45,Ima uandantasïndi,(Vea el párrafo
2025486,46,“Ménisï úkua jukanchasïnga jiókuarhini ambe engaksï erakujka úni erachiicha engaksï orhejtsïkujka interu parhakpini anapu ánchikuarhitani,Qué ayudó a Rahela a aceptar un cambio reciente en la organización
2025486,47,"Pori ejemplu, nájkirukani exepkiaAianhperakua",Meditar en que Jehová es el Creador ha ayudado a una hermana de Eslovenia llamada Rahela a aceptar un cambio reciente en la organización
2025486,48,", Grupueri enga Orhejtsïkuajka iámindu kúnguarhikuechani",Ella cuenta
2025486,49,"anapu, joperu engani ueenapka exeni erachini ma enga tisïnharhipka arhijtsïkpini jarhani kánikua no sési exespka",“No siempre me ha resultado fácil aceptar algunas decisiones de los hermanos que dirigen la obra
2025486,50,Ísï jimbo kómarhispka Tata Diosï Jeobani ka kurhakuspka eskarini jarhuatapiringa no no sési exeni”,"Por ejemplo, aunque había visto elInforme"
2025486,51,Rahela kurhanguspti eska ima enga kueraaka auandani ka Echerini uaaka arhini kúnguarhikuani ambe enga sánderu sésiuaka para úni,del Cuerpo Gobernantedel año
2025486,52,"Enga chájtu úkua jukanchajka jiókuarhini ambe engachi arhinhajka para úni o enga Biblieri karakata ma sánderu sési kurhangunhajkia iásï, jánguarhinta je arhutani tiempu ka eratsentani na enga xáni jánhastiika ka uinhapitiini juchaari Kuerajpiri (Rom",", la primera vez que vi a un hermano con barba dando un discurso se me hizo superraro"
2025486,53,Nénajtsïni jarhuatasïni míteni andisï Tata Diosï jurajkuni jaki eskachi kómu nitamakuarhiaka,Así que le oré a Jehová para que me ayudara a adaptarme a este cambio”
2025486,54,"Engaksï máru kʼuiripuecha no mítejka andichisï kómu nitamakuarhijki, jarharisïndiksï Tata Diosïni ka nóteruksï mintsikasïndia nijtu jakajkuni (Prov",Rahela comprendió que el Creador del cielo y la Tierra tiene la capacidad de guiar a su organización en la dirección correcta
2025486,55,Joperuchi jucha míteska eskachi pekadu jimbosï kómu nitamakuarhijka ka nóchi perfektueni ka eska no Tata Diosïsï újka eskachi kómu nitamakuarhiaka,"Si a usted también le resulta difícil aceptar una aclaración de creencias o alguna nueva instrucción, dedique tiempo a pensar en lo sabio y poderoso que es nuestro Creador (Rom"
2025486,56,Ka ístuchi jorhenguarhiskia na enga Tata Diosï xáni tekaantstiika ka jimboksïsï iásï uánikua kʼuiripuecha niáratia míteni ambe enga uaaka ima para kʼamajkuni kómu nitamakuani (,Cómo nos ha beneficiado aprender por qué permite Dios el sufrimiento
2025486,57,"Míteni ini ambe, sésijtsïni pʼikuastantasïndi ka sánderuchi andarhierasïnga imani",Por qué permite Dios el sufrimiento
2025486,58,Káni uétarhisïni eskachi miántaaka andisï Tata Diosï Jeoba jurajkujki eskaksï kʼuiripuecha no sési nitamakuarhiaka,"Al no encontrar la respuesta, algunas personas se enojan con Dios o se vuelven ateas (Prov"
2025486,59,"Enga jamberi niáraaka ima jurhiatikua enga Tata Diosï Jeoba kʼamajkuaka kómu nitamakuani, míteskachi eskachi jatsiska para tekaantani","En cambio, usted ha aprendido que Jehová no causa el sufrimiento, sino que sufrimos por culpa del pecado heredado y la imperfección"
2025486,60,"Joperu engachi problema ambe jatsijka, no sésichi kánhani ochi uarhiranchani nemani, niárasïngachi eratseni andisï Tata Diosï ióndani jaki kénditani indeni ambe (Hab","También ha aprendido que, gracias a la paciencia de Jehová, millones de personas han llegado a conocerlo y han descubierto lo que va a hacer para acabar por completo con el sufrimiento ("
2025486,61,Joperuchi jiánisï jatsika para sánderu miáni andisï Tata Diosï Jeoba jurajkuni jaki eskaksï ambarhati kʼuiripuecha kómu nitamakuarhiaka (Sal,Saber esta verdad lo ha consolado y lo ha acercado más a él
2025486,62,aÍstuchi uaaka eratsentani eska Tata Diosï kʼamajkuaka kómu nitamakuani para méntkisï,En qué situaciones es bueno que repasemos las razones por las que Jehová permite el sufrimiento
2025486,63,Ambe jarhuatasïni Anneini para nóteru kómu pʼikuarherania,"Sabemos que, mientras esperamos a que Jehová acabe con el sufrimiento, tenemos que serpacientes"
2025486,64,"Míteni andisï Tata Diosï Jeoba jurajkuni jaki eskachi kómu nitamakuarhiaka, jarhuatasïndijtsïni tekaantani","Ahora bien, cuando los problemas, las injusticias o la muerte de un ser querido nos afectan a nosotros o a alguien cercano, quizás nos preguntemos por qué Jehová no ha actuado todavía (Hab"
2025486,65,"Anne enga Mayotte irekani jaka, isla ma enga océano Índico jaka, uandantasïndi","En esos momentos, nos hará bien repasar las razones por las que Jehová permite que a las personas buenas les pasen cosas malas (Sal"
2025486,66,"“Enga mama uarhipka, kánikua no sési pʼikuarheraspka",aTambién podemos reflexionar en que su propósito es acabar con el sufrimiento para siempre
2025486,67,"Joperuni someni miántasïnga eska no Tata Diosïsï újka eskachi no sési nitamakuarhiaka,sánderu sési, ima uékasïndi kénditani iámu ambe engajtsïni no sési pʼikuastajka ka tsítaantani uarhiriichani",Cómo ha logrado Anne sobrellevar la pérdida de su madre
2025486,68,"Engani eratsentajka ini ambe, kánikua sési pʼikuarherantasïnga ka nóteruni kómu pʼikuarherasïngia”",Saber por qué permite Dios el sufrimiento nos ayuda a aguantar
2025486,69,"Míteni andisï Tata Diosï jurajkuni jaki eskachi kómu nitamakuarhiaka,","Anne, que vive en la isla de Mayotte, en el océano Índico, explica"
2025486,70,andijtsïnisï jarhuatajki seguiriini jarhani aianhpini,"“Cuando mi mamá murió, hace unos años, sentí una inmensa tristeza"
2025486,71,"Míteni andisï Tata Diosï jurajkuni jaki eskachi kómu nitamakuarhiaka, jarhuatasïndijtsïni seguiriini jarhani aianhpini",Pero me recuerdo constantemente que el sufrimiento no viene de Jehová
2025486,72,"Ka juchachi míteska eska Tata Diosïiri tekaantskua jimbo, ima kʼuiripuecha engaksï móantaaka uaatiksï tsípiti pakarani jimboka apostoli Pedru ísï uandaspka ka ístu karaspti","Él desea acabar con todas las cosas quenos hacen sufrir, y resucitar a nuestros seres queridos"
2025486,73,“¡Jingontku exe je na jásï kʼuiripujtsïsï jatsi para jindeeni,"Cuando medito en esas verdades, siento una paz tan grande que a veces hasta me sorprende”"
2025486,74,Jatsiskajtsï para sési jámani parajtsï pímbinhasïini ka jánguarhintani sési marhuakuni Tata Diosïni” (,Por qué nos motiva a seguir predicando saber por qué permite Jehová el sufrimiento
2025486,75,"Ka parachi xarhatani eskachi sési marhuakuxaka, jatsiskachi para uérani aianhpini",Saber las razones por las que Dios permite el sufrimiento también nos motiva a seguir predicando
2025486,76,Tata Diosï xénchaasïndi kʼuiripuechani ka uékasïndi eskaksï irekaaka para méntkisï ka juchajtisï,"Comprendemos que, gracias a su paciencia, quienes se arrepienten pueden conseguir la salvación"
2025486,77,Ima tekaantstiisti ka jimbosï uékajti eskaksï jimeesïsï anapuecha engachi aianhpijka niáraaka marhuakuni,"Después de explicar esto, Pedro escribió"
2025486,78,Ka juchachi kʼéri kóntperata ma jatsiska parachi Tata Diosï jingoni ánchikuarhini ka jarhuataani uánikua kʼuiripuechani imani míteni ante de parhakpini anapu ambe kʼamajkunhani (,“¡Piensen en la clase de personas que deben ser
2025486,79,"Míteni eskachi últimu jurhiatikuecha jimbo irekaxaka,",Deben realizar actos santos de conducta y hechos de devoción a Dios” (
2025486,80,nénachi exesïni Bibliani,Uno de esos “hechos de devoción a Dios” es la predicación
2025486,81,Bibliajtsïni sési aiangusïndi na engaksï jámapiringa kʼuiripuecha últimu jurhiatikuecha jimbo (,"Igual que nuestro Padre, amamos a las personas y queremos que vivan en el nuevo mundo"
2025486,82,Ka juchachi nani uéjkisï exeasïnga xárhati kʼuiripuechani,"Como Jehová es paciente, les está dando a las personas del territorio donde usted predica la oportunidad de adorarlo"
2025486,83,"Engachi exejka eskaksï kʼuiripuecha sánhani arhixaka sánderu no sési jámani, sánderuchi jakajkusïnga eska ísïiska ambe enga Biblia uandajka (",Y usted tiene el gran honor de colaborar con él y ayudar a tantas personas como sea posible a conocerlo antes de que llegue el fin (
2025486,84,Ambechi jatsiski para kurhamarhikuarhini,"Al ver cómo se está cumpliendo la profecía sobre “los últimos días”,"
2025486,85,"Míteni eskachi últimu jurhiatikuecha jimbo irekaxaka, ístujtsïni jarhuatasïndiúni ambe enga sánderu jukaparhakueka ka sési úrani tiempuni",de qué nos convencemos
2025486,86,"Ma xanhari, Jesúsi úraspti ejemplu ma para xarhatani andichisï jatsi para sési úrani tiempuni(arhinta jeLukasï",La Biblia explica en detalle cómo serían las personas en “los últimos días” (
2025486,87,Andisï ima acheeti enga jatsikuarheriipka no jánhastiipi,Basta con mirar a nuestro alrededor para ver que esta profecía se está cumpliendo
2025486,88,Jimboka masi arhixapka máteru ambe úni,"Y, al ver que la actitud de la gente no hace más que empeorar, nos convencemos todavía más de que la Palabra de Dios es confiable ("
2025486,89,Masi arhixapti kánerakuarhini jatsikuarhekua ambe echerirhu joperu no ma ambe para Tata Diosïni jingoni,Qué es bueno que nos preguntemos
2025486,90,"Ka kánikua no sési úspti enga no sési úrapka imeeri tiempuni jimboka nóteru ióni irekapiringa, nóchka Tata Diosï arhispi",Saber que estamos viviendo en los últimos días también nos ayuda amantener el sentido de urgencia y centrarnos en lo que es realmente importante
2025486,91,“I chúriri uarhiaka”,Jesús destacó la importancia de usar bien el tiempo en la comparación que encontramos enLucas
2025486,92,Ambechi jorhenguarhisïni,Por qué se dice que el hombre rico era “insensato”
2025486,93,"Nóteru ióni jimbo, parhakpini anapu ambe kʼamajkunhaatia, ísï jimbo, sési japirindi kurhamarhikuarhini",Porque se estaba centrando en lo que no debía
2025486,94,Juchiiti meteechaksï xarhatasïni eskani sánderuni jukaparharasïnga Tata Diosïiri ambe,Estaba acumulando “tesoros para sí mismo” pero no era “rico a los ojos de Dios”
2025486,95,Ambe arhiasïni juchiiti sapiichani eska sánderu jukaparhakueska úni,Y por qué era tan importante que usara bien el tiempo
2025486,96,"Úraxaki tiempuni, uinhapikuani ka sentabuni parani sánderu jatsikuarheriini o parani sési jarhani Tata Diosï Jeoba jingoni",Dios le dijo
2025486,97,Andichisï jatsi parachi eratsentani ambe enga úkuarhini jaka últimu jurhiatikuecha jimbo,“Esta noche te van a reclamar la vida”
2025486,98,Uandanta je eksperiensia ma,Cuál es la lección para nosotros
2025486,99,"Eratsentani eskachi últimu jurhiatikuecha jimbo irekaxaka, jarhuatasïndijtsïni parachi sánderu sési úrani tiempuni","Como a este sistema le queda poco tiempo, es bueno que nos preguntemos"
2025486,100,Ini ambesï úpti pirenchi ma enga Miki arhinhajka,Demuestran mis metas que tengo claro cuáles son las prioridades correctas
2025486,101,I pirenchi uandantasïndi,Qué tipo de metas animo a mis hijos a ponerse
